f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
6.760829750000000082e+00,9.018355870000000607e+00,3.069245229999999935e+00,-2.354971430000000154e+01,-2.949883810000000040e+01,-3.198612620000000106e+01
6.918309709999999946e+00,9.016299760000000774e+00,3.068192830000000093e+00,-2.335729059999999890e+01,-2.930545319999999876e+01,-3.178821399999999997e+01
7.079457839999999891e+00,9.014151339999999735e+00,3.067094780000000132e+00,-2.316468739999999826e+01,-2.911184420000000017e+01,-3.159035430000000133e+01
7.244359600000000121e+00,9.011906579999999778e+00,3.065949189999999991e+00,-2.297191929999999971e+01,-2.891802360000000149e+01,-3.139254659999999930e+01
7.413102409999999587e+00,9.009561290000000611e+00,3.064754109999999976e+00,-2.277900059999999982e+01,-2.872400349999999847e+01,-3.119479009999999874e+01
7.585775749999999817e+00,9.007111079999999603e+00,3.063507480000000172e+00,-2.258594529999999878e+01,-2.852979570000000109e+01,-3.099708379999999863e+01
7.762471170000000420e+00,9.004551389999999600e+00,3.062207170000000200e+00,-2.239276720000000154e+01,-2.833541170000000164e+01,-3.079942660000000032e+01
7.943282349999999603e+00,9.001877450000000280e+00,3.060850959999999787e+00,-2.219947979999999887e+01,-2.814086259999999839e+01,-3.060181730000000044e+01
8.128305160000000029e+00,8.999084279999999936e+00,3.059436540000000093e+00,-2.200609659999999934e+01,-2.794615920000000031e+01,-3.040425439999999924e+01
8.317637709999999629e+00,8.996166699999999850e+00,3.057961489999999838e+00,-2.181263080000000087e+01,-2.775131209999999982e+01,-3.020673640000000049e+01
8.511380380000000301e+00,8.993119289999999211e+00,3.056423269999999803e+00,-2.161909550000000024e+01,-2.755633160000000004e+01,-3.000926139999999975e+01
8.709635900000000319e+00,8.989936390000000443e+00,3.054819269999999864e+00,-2.142550359999999898e+01,-2.736122770000000060e+01,-2.981182739999999853e+01
8.912509379999999481e+00,8.986612120000000203e+00,3.053146739999999859e+00,-2.123186809999999980e+01,-2.716601040000000111e+01,-2.961443230000000071e+01
9.120108390000000398e+00,8.983140300000000522e+00,3.051402790000000032e+00,-2.103820160000000072e+01,-2.697068919999999892e+01,-2.941707389999999833e+01
9.332543010000000194e+00,8.979514509999999561e+00,3.049584439999999841e+00,-2.084451699999999974e+01,-2.677527359999999845e+01,-2.921974940000000132e+01
9.549925860000000100e+00,8.975728050000000735e+00,3.047688550000000163e+00,-2.065082689999999843e+01,-2.657977289999999826e+01,-2.902245639999999938e+01
9.772372210000000337e+00,8.971773909999999574e+00,3.045711849999999998e+00,-2.045714410000000072e+01,-2.638419599999999932e+01,-2.882519179999999892e+01
1.000000000000000000e+01,8.967644769999999710e+00,3.043650910000000209e+00,-2.026348109999999991e+01,-2.618855209999999900e+01,-2.862795270000000158e+01
1.023292990000000025e+01,8.963333009999999490e+00,3.041502139999999965e+00,-2.006985089999999872e+01,-2.599284989999999951e+01,-2.843073589999999840e+01
1.047128550000000047e+01,8.958830649999999451e+00,3.039261789999999852e+00,-1.987626609999999872e+01,-2.579709820000000065e+01,-2.823353799999999936e+01
1.071519310000000047e+01,8.954129370000000421e+00,3.036925940000000157e+00,-1.968273960000000145e+01,-2.560130559999999988e+01,-2.803635549999999910e+01
1.096478199999999958e+01,8.949220490000000083e+00,3.034490480000000101e+00,-1.948928450000000012e+01,-2.540548069999999825e+01,-2.783918480000000173e+01
1.122018450000000023e+01,8.944094919999999505e+00,3.031951100000000121e+00,-1.929591369999999984e+01,-2.520963199999999915e+01,-2.764202219999999954e+01
1.148153620000000075e+01,8.938743210000000161e+00,3.029303290000000093e+00,-1.910264049999999969e+01,-2.501376780000000011e+01,-2.744486360000000147e+01
1.174897550000000024e+01,8.933155460000000048e+00,3.026542319999999897e+00,-1.890947840000000113e+01,-2.481789669999999859e+01,-2.724770529999999980e+01
1.202264429999999962e+01,8.927321349999999711e+00,3.023663260000000186e+00,-1.871644089999999849e+01,-2.462202710000000039e+01,-2.705054300000000111e+01
1.230268769999999989e+01,8.921230100000000718e+00,3.020660889999999821e+00,-1.852354180000000028e+01,-2.442616729999999947e+01,-2.685337270000000132e+01
1.258925409999999978e+01,8.914870470000000324e+00,3.017529800000000151e+00,-1.833079509999999956e+01,-2.423032590000000042e+01,-2.665619020000000106e+01
1.288249549999999921e+01,8.908230729999999653e+00,3.014264269999999968e+00,-1.813821520000000120e+01,-2.403451120000000074e+01,-2.645899109999999865e+01
1.318256739999999994e+01,8.901298620000000383e+00,3.010858320000000088e+00,-1.794581670000000173e+01,-2.383873170000000030e+01,-2.626177129999999948e+01
1.348962880000000020e+01,8.894061369999999300e+00,3.007305679999999981e+00,-1.775361429999999885e+01,-2.364299619999999891e+01,-2.606452639999999832e+01
1.380384259999999941e+01,8.886505639999999318e+00,3.003599799999999931e+00,-1.756162339999999844e+01,-2.344731319999999997e+01,-2.586725219999999936e+01
1.412537539999999936e+01,8.878617529999999647e+00,2.999733759999999805e+00,-1.736985939999999928e+01,-2.325169149999999973e+01,-2.566994439999999855e+01
1.445439769999999946e+01,8.870382539999999594e+00,2.995700349999999901e+00,-1.717833830000000006e+01,-2.305613999999999919e+01,-2.547259890000000127e+01
1.479108390000000028e+01,8.861785570000000334e+00,2.991492000000000040e+00,-1.698707629999999824e+01,-2.286066759999999931e+01,-2.527521139999999988e+01
1.513561250000000058e+01,8.852810859999999948e+00,2.987100760000000133e+00,-1.679609029999999947e+01,-2.266528369999999981e+01,-2.507777779999999979e+01
1.548816620000000022e+01,8.843441979999999702e+00,2.982518300000000178e+00,-1.660539740000000108e+01,-2.246999740000000045e+01,-2.488029429999999920e+01
1.584893190000000018e+01,8.833661850000000371e+00,2.977735920000000203e+00,-1.641501530000000031e+01,-2.227481829999999974e+01,-2.468275679999999994e+01
1.621810100000000077e+01,8.823452659999999170e+00,2.972744459999999922e+00,-1.622496190000000027e+01,-2.207975599999999972e+01,-2.448516169999999903e+01
1.659586910000000159e+01,8.812795870000000420e+00,2.967534339999999826e+00,-1.603525610000000157e+01,-2.188482060000000118e+01,-2.428750540000000058e+01
1.698243649999999860e+01,8.801672189999999674e+00,2.962095530000000032e+00,-1.584591679999999947e+01,-2.169002220000000136e+01,-2.408978439999999921e+01
1.737800830000000119e+01,8.790061550000000778e+00,2.956417510000000082e+00,-1.565696389999999916e+01,-2.149537109999999984e+01,-2.389199530000000138e+01
1.778279410000000027e+01,8.777943080000000009e+00,2.950489280000000214e+00,-1.546841769999999983e+01,-2.130087800000000087e+01,-2.369413520000000162e+01
1.819700860000000020e+01,8.765295090000000400e+00,2.944299299999999953e+00,-1.528029890000000002e+01,-2.110655399999999915e+01,-2.349620110000000039e+01
1.862087139999999863e+01,8.752095029999999554e+00,2.937835520000000145e+00,-1.509262900000000052e+01,-2.091241020000000006e+01,-2.329819030000000168e+01
1.905460719999999952e+01,8.738319490000000300e+00,2.931085280000000015e+00,-1.490543030000000080e+01,-2.071845820000000060e+01,-2.310010049999999993e+01
1.949844600000000128e+01,8.723944160000000281e+00,2.924035389999999790e+00,-1.471872540000000029e+01,-2.052470999999999890e+01,-2.290192920000000143e+01
1.995262310000000028e+01,8.708943820000000002e+00,2.916672010000000093e+00,-1.453253780000000006e+01,-2.033117790000000014e+01,-2.270367470000000054e+01
2.041737940000000151e+01,8.693292310000000356e+00,2.908980679999999985e+00,-1.434689170000000047e+01,-2.013787449999999879e+01,-2.250533520000000109e+01
2.089296129999999962e+01,8.676962509999999185e+00,2.900946269999999938e+00,-1.416181190000000001e+01,-1.994481289999999873e+01,-2.230690919999999977e+01
2.137962089999999904e+01,8.659926300000000410e+00,2.892552970000000112e+00,-1.397732390000000002e+01,-1.975200650000000024e+01,-2.210839569999999910e+01
2.187761619999999851e+01,8.642154599999999576e+00,2.883784270000000038e+00,-1.379345409999999994e+01,-1.955946940000000112e+01,-2.190979379999999921e+01
2.238721140000000176e+01,8.623617270000000445e+00,2.874622889999999931e+00,-1.361022950000000087e+01,-1.936721580000000031e+01,-2.171110300000000137e+01
2.290867649999999855e+01,8.604283159999999597e+00,2.865050810000000059e+00,-1.342767800000000022e+01,-1.917526069999999905e+01,-2.151232309999999970e+01
2.344228820000000013e+01,8.584120060000000052e+00,2.855049179999999964e+00,-1.324582799999999949e+01,-1.898361939999999848e+01,-2.131345430000000007e+01
2.398832919999999902e+01,8.563094689999999787e+00,2.844598340000000114e+00,-1.306470900000000057e+01,-1.879230769999999850e+01,-2.111449710000000124e+01
2.454708919999999850e+01,8.541172669999999911e+00,2.833677779999999924e+00,-1.288435109999999995e+01,-1.860134199999999893e+01,-2.091545229999999833e+01
2.511886429999999848e+01,8.518318560000000872e+00,2.822266069999999960e+00,-1.270478529999999928e+01,-1.841073940000000064e+01,-2.071632130000000060e+01
2.570395780000000130e+01,8.494495790000000213e+00,2.810340880000000041e+00,-1.252604320000000016e+01,-1.822051739999999853e+01,-2.051710560000000072e+01
2.630267990000000111e+01,8.469666670000000508e+00,2.797878910000000108e+00,-1.234815739999999984e+01,-1.803069410000000161e+01,-2.031780750000000069e+01
2.691534800000000160e+01,8.443792419999999410e+00,2.784855889999999778e+00,-1.217116120000000024e+01,-1.784128820000000104e+01,-2.011842950000000130e+01
2.754228700000000174e+01,8.416833110000000673e+00,2.771246510000000107e+00,-1.199508870000000016e+01,-1.765231920000000088e+01,-1.991897450000000092e+01
2.818382929999999931e+01,8.388747699999999696e+00,2.757024410000000092e+00,-1.181997460000000011e+01,-1.746380710000000036e+01,-1.971944609999999898e+01
2.884031500000000037e+01,8.359494030000000464e+00,2.742162130000000086e+00,-1.164585459999999983e+01,-1.727577270000000098e+01,-1.951984819999999843e+01
2.951209229999999906e+01,8.329028799999999677e+00,2.726631090000000146e+00,-1.147276500000000077e+01,-1.708823729999999941e+01,-1.932018529999999856e+01
3.019951719999999895e+01,8.297307630000000600e+00,2.710401560000000210e+00,-1.130074280000000009e+01,-1.690122309999999928e+01,-1.912046259999999975e+01
3.090295430000000110e+01,8.264285029999999921e+00,2.693442580000000142e+00,-1.112982569999999960e+01,-1.671475290000000058e+01,-1.892068569999999994e+01
3.162277660000000168e+01,8.229914409999999236e+00,2.675722009999999873e+00,-1.096005219999999980e+01,-1.652885050000000078e+01,-1.872086090000000169e+01
3.235936569999999790e+01,8.194148130000000307e+00,2.657206379999999868e+00,-1.079146120000000053e+01,-1.634354000000000084e+01,-1.852099510000000038e+01
3.311311210000000216e+01,8.156937519999999608e+00,2.637860970000000194e+00,-1.062409229999999916e+01,-1.615884679999999918e+01,-1.832109600000000071e+01
3.388441559999999697e+01,8.118232860000000883e+00,2.617649709999999796e+00,-1.045798570000000005e+01,-1.597479659999999946e+01,-1.812117170000000144e+01
3.467368499999999898e+01,8.077983460000000449e+00,2.596535129999999914e+00,-1.029318199999999983e+01,-1.579141629999999985e+01,-1.792123150000000109e+01
3.548133889999999724e+01,8.036137679999999506e+00,2.574478399999999834e+00,-1.012972210000000040e+01,-1.560873340000000020e+01,-1.772128509999999935e+01
3.630780550000000062e+01,7.992642960000000407e+00,2.551439240000000108e+00,-9.967647749999999363e+00,-1.542677630000000022e+01,-1.752134320000000045e+01
3.715352289999999869e+01,7.947445850000000256e+00,2.527375890000000069e+00,-9.807000520000000776e+00,-1.524557410000000068e+01,-1.732141730000000024e+01
3.801893960000000305e+01,7.900492100000000129e+00,2.502245119999999989e+00,-9.647822500000000190e+00,-1.506515699999999924e+01,-1.712151989999999913e+01
3.890451449999999767e+01,7.851726679999999625e+00,2.476002180000000052e+00,-9.490155890000000483e+00,-1.488555569999999939e+01,-1.692166419999999860e+01
3.981071709999999797e+01,7.801093820000000179e+00,2.448600760000000154e+00,-9.334043010000000251e+00,-1.470680210000000088e+01,-1.672186459999999997e+01
4.073802779999999757e+01,7.748537110000000006e+00,2.419992979999999960e+00,-9.179526199999999747e+00,-1.452892869999999981e+01,-1.652213640000000083e+01
4.168693830000000133e+01,7.693999540000000081e+00,2.390129389999999798e+00,-9.026647719999999708e+00,-1.435196879999999986e+01,-1.632249589999999984e+01
4.265795190000000048e+01,7.637423560000000222e+00,2.358958930000000009e+00,-8.875449679999999120e+00,-1.417595670000000041e+01,-1.612296080000000131e+01
4.365158319999999748e+01,7.578751190000000193e+00,2.326428920000000122e+00,-8.725973939999999374e+00,-1.400092740000000013e+01,-1.592354950000000002e+01
4.466835919999999760e+01,7.517924019999999707e+00,2.292485049999999802e+00,-8.578262020000000376e+00,-1.382691679999999934e+01,-1.572428179999999998e+01
4.570881899999999831e+01,7.454883370000000120e+00,2.257071380000000183e+00,-8.432354959999999622e+00,-1.365396140000000003e+01,-1.552517880000000083e+01
4.677351409999999987e+01,7.389570339999999682e+00,2.220130349999999808e+00,-8.288293250000000612e+00,-1.348209879999999927e+01,-1.532626250000000034e+01
4.786300920000000048e+01,7.321925850000000402e+00,2.181602740000000207e+00,-8.146116700000000321e+00,-1.331136689999999945e+01,-1.512755650000000074e+01
4.897788189999999986e+01,7.251890790000000031e+00,2.141427719999999812e+00,-8.005864349999999519e+00,-1.314180469999999978e+01,-1.492908560000000051e+01
5.011872340000000037e+01,7.179406069999999751e+00,2.099542850000000183e+00,-7.867574339999999999e+00,-1.297345160000000064e+01,-1.473087570000000035e+01
5.128613839999999868e+01,7.104412720000000014e+00,2.055884110000000042e+00,-7.731283799999999928e+00,-1.280634790000000045e+01,-1.453295450000000066e+01
5.248074600000000345e+01,7.026851960000000119e+00,2.010385889999999787e+00,-7.597028739999999836e+00,-1.264053430000000056e+01,-1.433535059999999994e+01
5.370317959999999857e+01,6.946665320000000143e+00,1.962981059999999944e+00,-7.464843929999999794e+00,-1.247605199999999925e+01,-1.413809439999999995e+01
5.495408739999999881e+01,6.863794699999999693e+00,1.913600980000000007e+00,-7.334762780000000149e+00,-1.231294289999999947e+01,-1.394121729999999992e+01
5.623413250000000119e+01,6.778182460000000020e+00,1.862175579999999941e+00,-7.206817250000000286e+00,-1.215124920000000053e+01,-1.374475239999999943e+01
5.754399370000000147e+01,6.689771519999999860e+00,1.808633369999999907e+00,-7.081037740000000191e+00,-1.199101360000000049e+01,-1.354873410000000078e+01
5.888436550000000125e+01,6.598505409999999571e+00,1.752901510000000052e+00,-6.957452960000000353e+00,-1.183227890000000038e+01,-1.335319830000000074e+01
6.025595859999999959e+01,6.504328410000000282e+00,1.694905899999999965e+00,-6.836089839999999640e+00,-1.167508819999999936e+01,-1.315818230000000000e+01
6.165950019999999654e+01,6.407185560000000280e+00,1.634571229999999931e+00,-6.716973450000000234e+00,-1.151948490000000014e+01,-1.296372460000000082e+01
6.309573439999999778e+01,6.307022759999999728e+00,1.571821050000000053e+00,-6.600126880000000362e+00,-1.136551230000000068e+01,-1.276986529999999931e+01
6.456542290000000150e+01,6.203786860000000125e+00,1.506577899999999914e+00,-6.485571179999999991e+00,-1.121321380000000012e+01,-1.257664579999999965e+01
6.606934479999999610e+01,6.097425699999999615e+00,1.438763350000000107e+00,-6.373325280000000426e+00,-1.106263260000000059e+01,-1.238410889999999931e+01
6.760829750000000615e+01,5.987888149999999854e+00,1.368298149999999991e+00,-6.263405879999999648e+00,-1.091381160000000072e+01,-1.219229860000000087e+01
6.918309709999999768e+01,5.875124210000000069e+00,1.295102320000000029e+00,-6.155827450000000312e+00,-1.076679369999999913e+01,-1.200126030000000021e+01
7.079457840000000601e+01,5.759085040000000433e+00,1.219095269999999953e+00,-6.050602129999999690e+00,-1.062162099999999931e+01,-1.181104050000000072e+01
7.244359599999999944e+01,5.639722980000000163e+00,1.140195899999999929e+00,-5.947739689999999690e+00,-1.047833520000000007e+01,-1.162168690000000026e+01
7.413102410000000475e+01,5.516991619999999763e+00,1.058322769999999968e+00,-5.847247499999999931e+00,-1.033697749999999971e+01,-1.143324840000000009e+01
7.585775750000000528e+01,5.390845810000000071e+00,9.733941990000000155e-01,-5.749130519999999578e+00,-1.019758820000000021e+01,-1.124577490000000068e+01
7.762471170000000598e+01,5.261241690000000304e+00,8.853284350000000247e-01,-5.653391260000000251e+00,-1.006020670000000017e+01,-1.105931730000000002e+01
7.943282349999999781e+01,5.128136729999999588e+00,7.940437740000000355e-01,-5.560029759999999932e+00,-9.924871339999999265e+00,-1.087392760000000003e+01
8.128305159999999319e+01,4.991489699999999807e+00,6.994587239999999762e-01,-5.469043629999999823e+00,-9.791619499999999476e+00,-1.068965829999999961e+01
8.317637709999999629e+01,4.851260739999999849e+00,6.014921509999999749e-01,-5.380428049999999907e+00,-9.660487200000000385e+00,-1.050656290000000048e+01
8.511380379999999946e+01,4.707411320000000288e+00,5.000634409999999974e-01,-5.294175759999999897e+00,-9.531509120000000834e+00,-1.032469550000000069e+01
8.709635900000000674e+01,4.559904249999999770e+00,3.950926519999999886e-01,-5.210277129999999701e+00,-9.404718420000000023e+00,-1.014411100000000054e+01
8.912509380000000192e+01,4.408703680000000347e+00,2.865006729999999835e-01,-5.128720200000000062e+00,-9.280146690000000476e+00,-9.964864349999999149e+00
9.120108390000000043e+01,4.253775120000000243e+00,1.742093869999999933e-01,-5.049490679999999898e+00,-9.157823779999999303e+00,-9.787011240000000001e+00
9.332543010000000550e+01,4.095085380000000441e+00,5.814182770000000250e-02,-4.972572079999999950e+00,-9.037777710000000297e+00,-9.610607460000000657e+00
9.549925860000000455e+01,3.932602609999999999e+00,-6.177766230000000108e-02,-4.897945710000000119e+00,-8.920034570000000329e+00,-9.435708990000000185e+00
9.772372210000000337e+01,3.766296239999999962e+00,-1.856232760000000037e-01,-4.825590789999999686e+00,-8.804618409999999784e+00,-9.262371849999999185e+00
1.000000000000000000e+02,3.596137020000000017e+00,-3.134675880000000192e-01,-4.755484520000000437e+00,-8.691551130000000569e+00,-9.090651949999999815e+00
