f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
3.548133889999999901e+00,8.232790749999999491e+00,2.263828890000000094e+00,-2.800143770000000032e+01,-3.350027149999999665e+01,-2.902207990000000137e+01
3.630780549999999884e+00,8.232131430000000805e+00,2.263469209999999787e+00,-2.781808990000000037e+01,-3.331751589999999652e+01,-2.894767119999999849e+01
3.715352289999999780e+00,8.231441050000000814e+00,2.263092509999999891e+00,-2.763409449999999978e+01,-3.313406580000000190e+01,-2.887112300000000076e+01
3.801893960000000128e+00,8.230718209999999146e+00,2.262698079999999834e+00,-2.744947810000000032e+01,-3.294994820000000146e+01,-2.879241389999999967e+01
3.890451450000000033e+00,8.229961469999999224e+00,2.262285159999999795e+00,-2.726426680000000147e+01,-3.276518939999999702e+01,-2.871152409999999833e+01
3.981071710000000152e+00,8.229169309999999626e+00,2.261852939999999812e+00,-2.707848579999999927e+01,-3.257981490000000235e+01,-2.862843619999999945e+01
4.073802780000000290e+00,8.228340149999999298e+00,2.261400590000000044e+00,-2.689215940000000060e+01,-3.239384940000000057e+01,-2.854313480000000069e+01
4.168693829999999600e+00,8.227472340000000273e+00,2.260927269999999822e+00,-2.670531160000000170e+01,-3.220731700000000330e+01,-2.845560700000000054e+01
4.265795190000000403e+00,8.226564160000000570e+00,2.260432049999999915e+00,-2.651796540000000135e+01,-3.202024089999999745e+01,-2.836584189999999950e+01
4.365158319999999925e+00,8.225613790000000591e+00,2.259914010000000140e+00,-2.633014329999999958e+01,-3.183264349999999965e+01,-2.827383100000000127e+01
4.466835920000000293e+00,8.224619369999999208e+00,2.259372149999999912e+00,-2.614186700000000130e+01,-3.164454680000000053e+01,-2.817956819999999851e+01
4.570881899999999831e+00,8.223578910000000519e+00,2.258805469999999982e+00,-2.595315769999999844e+01,-3.145597180000000037e+01,-2.808305000000000007e+01
4.677351409999999987e+00,8.222490369999999160e+00,2.258212889999999806e+00,-2.576403579999999849e+01,-3.126693900000000070e+01,-2.798427500000000023e+01
4.786300920000000403e+00,8.221351609999999255e+00,2.257593299999999914e+00,-2.557452139999999829e+01,-3.107746819999999843e+01,-2.788324439999999882e+01
4.897788189999999986e+00,8.220160399999999257e+00,2.256945550000000189e+00,-2.538463369999999841e+01,-3.088757839999999888e+01,-2.777996179999999882e+01
5.011872340000000037e+00,8.218914379999999298e+00,2.256268429999999992e+00,-2.519439149999999827e+01,-3.069728819999999914e+01,-2.767443319999999929e+01
5.128613839999999868e+00,8.217611140000000702e+00,2.255560689999999813e+00,-2.500381319999999974e+01,-3.050661549999999878e+01,-2.756666699999999892e+01
5.248074599999999812e+00,8.216248130000000316e+00,2.254821010000000125e+00,-2.481291630000000126e+01,-3.031557749999999984e+01,-2.745667380000000080e+01
5.370317960000000390e+00,8.214822690000000094e+00,2.254048050000000192e+00,-2.462171830000000128e+01,-3.012419110000000089e+01,-2.734446670000000168e+01
5.495408740000000236e+00,8.213332060000000823e+00,2.253240369999999881e+00,-2.443023570000000078e+01,-2.993247230000000059e+01,-2.723006099999999918e+01
5.623413249999999586e+00,8.211773340000000587e+00,2.252396510000000074e+00,-2.423848500000000072e+01,-2.974043689999999884e+01,-2.711347400000000007e+01
5.754399369999999792e+00,8.210143529999999856e+00,2.251514919999999975e+00,-2.404648189999999985e+01,-2.954809990000000042e+01,-2.699472529999999892e+01
5.888436549999999770e+00,8.208439470000000071e+00,2.250593990000000044e+00,-2.385424210000000045e+01,-2.935547599999999946e+01,-2.687383649999999946e+01
6.025595860000000137e+00,8.206657890000000677e+00,2.249632080000000034e+00,-2.366178049999999899e+01,-2.916257939999999849e+01,-2.675083100000000158e+01
6.165950020000000364e+00,8.204795360000000315e+00,2.248627420000000043e+00,-2.346911180000000030e+01,-2.896942370000000011e+01,-2.662573430000000130e+01
6.309573440000000311e+00,8.202848310000000254e+00,2.247578219999999849e+00,-2.327625049999999973e+01,-2.877602230000000105e+01,-2.649857319999999916e+01
6.456542289999999795e+00,8.200813020000000009e+00,2.246482579999999896e+00,-2.308321060000000102e+01,-2.858238779999999934e+01,-2.636937659999999894e+01
6.606934479999999610e+00,8.198685590000000190e+00,2.245338550000000044e+00,-2.289000569999999968e+01,-2.838853290000000129e+01,-2.623817460000000068e+01
