f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
1.621810100000000032e+00,8.248270290000000671e+00,2.273396190000000150e+00,-2.696172329999999917e+01,-2.854039930000000069e+01,-3.771111249999999870e+01
1.659586910000000026e+00,8.248156950000000265e+00,2.273348449999999854e+00,-2.693081090000000088e+01,-2.852958149999999904e+01,-3.754604390000000080e+01
1.698243649999999993e+00,8.248035110000000003e+00,2.273295270000000201e+00,-2.689867860000000022e+01,-2.851828360000000018e+01,-3.737967789999999724e+01
1.737800830000000074e+00,8.247904520000000517e+00,2.273236550000000022e+00,-2.686528769999999966e+01,-2.850648569999999893e+01,-3.721205410000000313e+01
1.778279409999999894e+00,8.247764910000000782e+00,2.273172160000000108e+00,-2.683059889999999825e+01,-2.849416709999999853e+01,-3.704321149999999818e+01
1.819700859999999976e+00,8.247615980000000846e+00,2.273101959999999977e+00,-2.679457289999999858e+01,-2.848130619999999880e+01,-3.687318859999999887e+01
1.862087140000000085e+00,8.247457419999999928e+00,2.273025819999999975e+00,-2.675716979999999978e+01,-2.846788079999999965e+01,-3.670202330000000046e+01
1.905460719999999997e+00,8.247288909999999973e+00,2.272943580000000185e+00,-2.671834929999999986e+01,-2.845386799999999994e+01,-3.652975320000000181e+01
1.949844600000000039e+00,8.247110089999999616e+00,2.272855059999999927e+00,-2.667807129999999916e+01,-2.843924399999999864e+01,-3.635641489999999720e+01
1.995262309999999983e+00,8.246920590000000217e+00,2.272760100000000172e+00,-2.663629519999999928e+01,-2.842398439999999837e+01,-3.618204459999999756e+01
2.041737939999999973e+00,8.246720010000000656e+00,2.272658489999999976e+00,-2.659298049999999947e+01,-2.840806389999999837e+01,-3.600667760000000328e+01
2.089296130000000140e+00,8.246507949999999809e+00,2.272550030000000110e+00,-2.654808669999999893e+01,-2.839145639999999915e+01,-3.583034870000000183e+01
2.137962089999999815e+00,8.246283950000000473e+00,2.272434500000000135e+00,-2.650157349999999923e+01,-2.837413499999999900e+01,-3.565309160000000333e+01
2.187761619999999851e+00,8.246047559999999166e+00,2.272311660000000177e+00,-2.645340080000000071e+01,-2.835607200000000105e+01,-3.547493980000000136e+01
2.238721139999999998e+00,8.245798280000000702e+00,2.272181250000000041e+00,-2.640352880000000013e+01,-2.833723900000000029e+01,-3.529592550000000273e+01
2.290867650000000033e+00,8.245535600000000187e+00,2.272043019999999913e+00,-2.635191809999999890e+01,-2.831760660000000129e+01,-3.511608040000000130e+01
2.344228820000000102e+00,8.245258970000000076e+00,2.271896690000000163e+00,-2.629852989999999835e+01,-2.829714489999999927e+01,-3.493543540000000291e+01
2.398832919999999813e+00,8.244967830000000220e+00,2.271741950000000010e+00,-2.624332599999999971e+01,-2.827582280000000026e+01,-3.475402050000000287e+01
2.454708919999999850e+00,8.244661560000000833e+00,2.271578490000000006e+00,-2.618626899999999935e+01,-2.825360870000000091e+01,-3.457186500000000251e+01
2.511886430000000114e+00,8.244339540000000355e+00,2.271405989999999875e+00,-2.612732219999999828e+01,-2.823047010000000157e+01,-3.438899719999999860e+01
2.570395780000000130e+00,8.244001109999999244e+00,2.271224090000000029e+00,-2.606645019999999846e+01,-2.820637380000000149e+01,-3.420544499999999744e+01
2.630267990000000111e+00,8.243645569999999978e+00,2.271032420000000052e+00,-2.600361850000000175e+01,-2.818128580000000127e+01,-3.402123519999999957e+01
2.691534799999999894e+00,8.243272179999999949e+00,2.270830609999999972e+00,-2.593879360000000034e+01,-2.815517140000000040e+01,-3.383639389999999736e+01
2.754228700000000085e+00,8.242880169999999396e+00,2.270618240000000121e+00,-2.587194380000000038e+01,-2.812799520000000086e+01,-3.365094650000000343e+01
