 1.12201845e+09  2.89797070e+00  1.12201845e+09  2.89796203e+00  1.12201845e+09  1.78368104e+02  1.12201845e+09 -1.63808861e+00  1.12201845e+09 -8.24470843e+01  1.12201845e+09  2.89796635e+00 
 1.14815362e+09  2.89795138e+00  1.14815362e+09  2.89794224e+00  1.14815362e+09  1.78314760e+02  1.14815362e+09 -1.69157715e+00  1.14815362e+09 -8.22470965e+01  1.14815362e+09  2.89794680e+00 
 1.17489755e+09  2.89792470e+00  1.17489755e+09  2.89791507e+00  1.17489755e+09  1.78260522e+02  1.17489755e+09 -1.74596286e+00  1.17489755e+09 -8.20471172e+01  1.17489755e+09  2.89791987e+00 
 1.20226443e+09  2.89789060e+00  1.20226443e+09  2.89788045e+00  1.20226443e+09  1.78205361e+02  1.20226443e+09 -1.80127440e+00  1.20226443e+09 -8.18471464e+01  1.20226443e+09  2.89788551e+00 
 1.23026877e+09  2.89784902e+00  1.23026877e+09  2.89783832e+00  1.23026877e+09  1.78149249e+02  1.23026877e+09 -1.85754096e+00  1.23026877e+09 -8.16471842e+01  1.23026877e+09  2.89784365e+00 
 1.25892541e+09  2.89779985e+00  1.25892541e+09  2.89778858e+00  1.25892541e+09  1.78092156e+02  1.25892541e+09 -1.91479221e+00  1.25892541e+09 -8.14472305e+01  1.25892541e+09  2.89779420e+00 
 1.28824955e+09  2.89774300e+00  1.28824955e+09  2.89773113e+00  1.28824955e+09  1.78034052e+02  1.28824955e+09 -1.97305836e+00  1.28824955e+09 -8.12472857e+01  1.28824955e+09  2.89773705e+00 
 1.31825674e+09  2.89767835e+00  1.31825674e+09  2.89766586e+00  1.31825674e+09  1.77974906e+02  1.31825674e+09 -2.03237014e+00  1.31825674e+09 -8.10473496e+01  1.31825674e+09  2.89767209e+00 
 1.34896288e+09  2.89760576e+00  1.34896288e+09  2.89759262e+00  1.34896288e+09  1.77914686e+02  1.34896288e+09 -2.09275884e+00  1.34896288e+09 -8.08474226e+01  1.34896288e+09  2.89759917e+00 
 1.38038426e+09  2.89752508e+00  1.38038426e+09  2.89751126e+00  1.38038426e+09  1.77853362e+02  1.38038426e+09 -2.15425632e+00  1.38038426e+09 -8.06475047e+01  1.38038426e+09  2.89751815e+00 
 1.41253754e+09  2.89743614e+00  1.41253754e+09  2.89742160e+00  1.41253754e+09  1.77790901e+02  1.41253754e+09 -2.21689502e+00  1.41253754e+09 -8.04475961e+01  1.41253754e+09  2.89742885e+00 
 1.44543977e+09  2.89733876e+00  1.44543977e+09  2.89732347e+00  1.44543977e+09  1.77727270e+02  1.44543977e+09 -2.28070798e+00  1.44543977e+09 -8.02476970e+01  1.44543977e+09  2.89733110e+00 
 1.47910839e+09  2.89723273e+00  1.47910839e+09  2.89721665e+00  1.47910839e+09  1.77662434e+02  1.47910839e+09 -2.34572886e+00  1.47910839e+09 -8.00478076e+01  1.47910839e+09  2.89722467e+00 
 1.51356125e+09  2.89711782e+00  1.51356125e+09  2.89710092e+00  1.51356125e+09  1.77596361e+02  1.51356125e+09 -2.41199196e+00  1.51356125e+09 -7.98479281e+01  1.51356125e+09  2.89710935e+00 
 1.54881662e+09  2.89699380e+00  1.54881662e+09  2.89697604e+00  1.54881662e+09  1.77529016e+02  1.54881662e+09 -2.47953221e+00  1.54881662e+09 -7.96480589e+01  1.54881662e+09  2.89698490e+00 
 1.58489319e+09  2.89686041e+00  1.58489319e+09  2.89684174e+00  1.58489319e+09  1.77460362e+02  1.58489319e+09 -2.54838524e+00  1.58489319e+09 -7.94482000e+01  1.58489319e+09  2.89685105e+00 
 1.62181010e+09  2.89671736e+00  1.62181010e+09  2.89669775e+00  1.62181010e+09  1.77390363e+02  1.62181010e+09 -2.61858734e+00  1.62181010e+09 -7.92483520e+01  1.62181010e+09  2.89670753e+00 
 1.65958691e+09  2.89656435e+00  1.65958691e+09  2.89654376e+00  1.65958691e+09  1.77318984e+02  1.65958691e+09 -2.69017553e+00  1.65958691e+09 -7.90485150e+01  1.65958691e+09  2.89655403e+00 
 1.69824365e+09  2.89640108e+00  1.69824365e+09  2.89637945e+00  1.69824365e+09  1.77246185e+02  1.69824365e+09 -2.76318754e+00  1.69824365e+09 -7.88486894e+01  1.69824365e+09  2.89639023e+00 
